topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59
5.6633114e-14,1.2691759e-09,6.102249e-09,7.724546e-14,7.7359e-14,1.9189423e-07,0.9999957,7.720495e-14,7.720481e-14,2.5858444e-07,3.713039e-08,7.720466e-14,7.720451e-14,2.5863474e-07,5.2374038e-08,7.720451e-14,7.720451e-14,3.2018522e-07,4.2432642e-08,7.720481e-14,7.720451e-14,2.6439767e-07,4.612736e-08,7.720481e-14,7.720451e-14,2.57122e-07,4.9684157e-08,7.720481e-14,7.720451e-14,2.608403e-07,5.0549996e-08,7.720481e-14,7.720451e-14,2.6205254e-07,5.076963e-08,7.720481e-14,7.720451e-14,2.6133628e-07,5.070827e-08,7.720481e-14,7.720451e-14,2.6138363e-07,5.073052e-08,7.720481e-14,7.720451e-14,2.6138588e-07,5.068081e-08,7.720481e-14,7.720451e-14,2.6140881e-07,5.0688445e-08,7.720481e-14,7.720451e-14,2.6140532e-07,5.0688445e-08,7.720481e-14,7.720451e-14,2.6140359e-07,5.0688445e-08,7.720481e-14
5.72679e-14,9.103231e-14,9.505268e-14,4.95942e-12,5.8130315e-12,9.021061e-14,0.0003145695,8.172507e-12,8.124064e-12,9.0211645e-14,0.00022025817,8.591104e-12,8.1356935e-12,9.021129e-14,0.00081304833,8.355086e-12,8.079097e-12,9.021129e-14,0.00052102027,8.384475e-12,8.079266e-12,9.021129e-14,0.0014639113,8.384795e-12,8.0791745e-12,9.021129e-14,0.00321827,8.384699e-12,8.079112e-12,9.021129e-14,0.0037789585,8.384603e-12,8.079159e-12,9.021129e-14,0.018301869,8.384603e-12,8.079189e-12,9.021129e-14,0.047691107,8.384603e-12,8.079189e-12,9.021129e-14,0.6838994,8.384603e-12,8.079189e-12,9.021129e-14,0.1194608,8.384603e-12,8.079189e-12,9.021129e-14,0.03995639,8.384603e-12,8.079189e-12,9.021129e-14,0.040160168,8.384603e-12,8.079189e-12,9.021129e-14,0.040200252,8.384603e-12
3.536668e-14,1.2518033e-12,6.008896e-14,1.9210148e-12,1.4127161e-06,1.4973324e-12,6.057284e-14,5.887695e-07,1.3211212e-07,1.4954744e-12,6.056833e-14,1.3861038e-08,0.4187878,1.4968927e-12,6.056833e-14,5.3427726e-08,0.004290782,1.4969441e-12,6.0568677e-14,4.224875e-07,0.02167596,1.4967357e-12,6.0568677e-14,4.0344813e-07,0.037718087,1.49677e-12,6.0568677e-14,4.0829065e-07,0.035867427,1.496767e-12,6.0568677e-14,4.4966058e-07,0.053708,1.496767e-12,6.0568677e-14,4.5011282e-07,0.09954883,1.496767e-12,6.0568677e-14,4.4612642e-07,0.07192313,1.496767e-12,6.0568677e-14,4.494312e-07,0.07419998,1.496767e-12,6.0568677e-14,4.4982872e-07,0.03571734,1.496767e-12,6.0568677e-14,4.4962542e-07,0.07226726,1.496767e-12,6.0568677e-14,4.483682e-07,0.074288346,1.496767e-12,6.0568677e-14,4.5014414e-07
1.002048e-13,0.9999964,2.3561117e-10,1.4379954e-13,1.4339774e-13,3.0246063e-08,2.745002e-10,1.4296406e-13,1.4234668e-13,2.2069956e-07,2.510825e-10,1.4318456e-13,1.4306281e-13,2.5011616e-07,2.53086e-10,1.4308491e-13,1.4308136e-13,2.4712747e-07,2.522335e-10,1.430841e-13,1.4308136e-13,2.6831907e-07,2.5234756e-10,1.430841e-13,1.4308136e-13,2.7832496e-07,2.526264e-10,1.430841e-13,1.4308136e-13,2.7974787e-07,2.529393e-10,1.430841e-13,1.4308136e-13,2.8013338e-07,2.5270253e-10,1.430841e-13,1.4308136e-13,2.8009515e-07,2.5270253e-10,1.430841e-13,1.4308136e-13,2.8016595e-07,2.5270253e-10,1.430841e-13,1.4308136e-13,2.8012133e-07,2.5270303e-10,1.430841e-13,1.4308136e-13,2.801032e-07,2.527035e-10,1.430841e-13,1.4308136e-13,2.8011254e-07,2.527035e-10,1.430841e-13,1.4308136e-13,2.8010345e-07,2.527035e-10,1.430841e-13
6.2687614e-14,0.0013565602,0.99864024,8.5755255e-14,8.6442335e-14,2.0426727e-08,1.944685e-10,8.636999e-14,8.642058e-14,7.3364043e-07,1.8469837e-10,8.639256e-14,8.641794e-14,1.8434353e-07,1.8563039e-10,8.639949e-14,8.64186e-14,2.7523774e-07,1.8492116e-10,8.639817e-14,8.64186e-14,2.7987514e-07,1.8498607e-10,8.639817e-14,8.64186e-14,1.832989e-07,1.8520742e-10,8.639817e-14,8.64186e-14,1.8508482e-07,1.854181e-10,8.639817e-14,8.64186e-14,1.854051e-07,1.8524982e-10,8.639817e-14,8.64186e-14,1.8528792e-07,1.8524769e-10,8.639817e-14,8.64186e-14,1.8529339e-07,1.8524769e-10,8.639817e-14,8.64186e-14,1.852911e-07,1.8524876e-10,8.639817e-14,8.64186e-14,1.8528172e-07,1.8524735e-10,8.639817e-14,8.64186e-14,1.8530011e-07,1.8524735e-10,8.639817e-14,8.64186e-14,1.8529234e-07,1.8524735e-10,8.639817e-14
9.661226e-14,2.2364872e-09,2.5588932e-07,1.3413259e-13,1.3412543e-13,1.2610186e-09,9.818567e-05,1.3412723e-13,1.3412901e-13,1.2593553e-09,3.206481e-05,1.3412824e-13,1.3412748e-13,1.3493321e-09,0.0002189437,1.3412824e-13,1.3412773e-13,1.3448588e-09,8.3143306e-05,1.3412824e-13,1.3412773e-13,1.3472028e-09,0.00037442453,1.3412824e-13,1.3412773e-13,1.3492213e-09,0.00093168847,1.3412824e-13,1.3412773e-13,1.3493449e-09,0.0016673713,1.3412824e-13,1.3412773e-13,1.3492986e-09,0.035896495,1.3412824e-13,1.3412773e-13,1.349314e-09,0.041931085,1.3412824e-13,1.3412773e-13,1.3492986e-09,0.052865863,1.3412824e-13,1.3412773e-13,1.3492625e-09,0.039194364,1.3412824e-13,1.3412773e-13,1.3492625e-09,0.26801482,1.3412824e-13,1.3412773e-13,1.3492625e-09,0.27648667,1.3412824e-13,1.3412773e-13,1.3492625e-09,0.28220457,1.3412824e-13
1.4132556e-14,1.2279762e-12,2.1461918e-14,1.4542496e-12,1.3420603e-12,0.9998375,2.13216e-14,1.207021e-12,1.2561907e-12,2.2483227e-05,2.132164e-14,1.2468522e-12,1.27481e-12,1.0943487e-05,2.1321681e-14,1.2537108e-12,1.2691861e-12,1.0494952e-05,2.1321681e-14,1.2579985e-12,1.2691765e-12,1.0986088e-05,2.1321681e-14,1.2580178e-12,1.2691813e-12,1.1901017e-05,2.1321681e-14,1.2580081e-12,1.2691716e-12,1.1968558e-05,2.1321681e-14,1.2580057e-12,1.2691813e-12,1.1970167e-05,2.1321681e-14,1.2580057e-12,1.2691813e-12,1.1971114e-05,2.1321681e-14,1.258013e-12,1.2691813e-12,1.1972096e-05,2.1321681e-14,1.258013e-12,1.2691813e-12,1.1971777e-05,2.1321681e-14,1.258013e-12,1.2691813e-12,1.1971435e-05,2.1321681e-14,1.258013e-12,1.2691813e-12,1.19719825e-05,2.1321681e-14,1.258013e-12,1.2691813e-12,1.19720735e-05,2.1321681e-14,1.258013e-12
8.731993e-15,9.141429e-13,1.2969651e-14,1.4035572e-11,2.4077362e-10,9.25568e-13,1.2986087e-14,3.6049155e-08,2.5253575e-09,9.080191e-13,1.29861366e-14,3.7185494e-10,0.9996276,9.13606e-13,1.29861366e-14,2.060276e-09,1.794679e-05,9.129058e-13,1.2986161e-14,6.871079e-07,3.1580134e-05,9.127178e-13,1.29861366e-14,4.927121e-07,3.455826e-05,9.13613e-13,1.2986186e-14,5.3272396e-07,3.268617e-05,9.136252e-13,1.2986186e-14,1.4407586e-06,3.20698e-05,9.136235e-13,1.2986161e-14,2.160124e-06,3.4372457e-05,9.136165e-13,1.2986161e-14,1.3843066e-06,3.5111854e-05,9.136269e-13,1.2986161e-14,1.8872463e-06,3.5109173e-05,9.136165e-13,1.2986161e-14,1.8238794e-06,3.2910124e-05,9.136165e-13,1.2986161e-14,1.8774267e-06,3.4921166e-05,9.136165e-13,1.2986161e-14,1.6265495e-06,3.501765e-05,9.136165e-13,1.2986161e-14,2.0223076e-06
7.854996e-15,3.1103887e-13,1.290139e-14,8.937075e-12,0.03076797,8.8350215e-13,1.2876217e-14,0.9691114,7.676708e-06,9.149494e-13,1.2876217e-14,7.879971e-10,3.5368772e-05,9.202332e-13,1.28763645e-14,3.6253605e-09,5.275375e-06,9.189667e-13,1.2876217e-14,2.3303883e-08,6.921175e-06,9.191491e-13,1.2876217e-14,2.2964523e-08,7.213258e-06,9.204807e-13,1.2876217e-14,2.3037481e-08,7.04189e-06,9.204544e-13,1.2876217e-14,2.4151454e-08,7.2924267e-06,9.204878e-13,1.2876217e-14,2.4208182e-08,7.3540673e-06,9.20486e-13,1.2876217e-14,2.416777e-08,7.3026295e-06,9.20486e-13,1.2876217e-14,2.4147909e-08,7.3015503e-06,9.204544e-13,1.2876217e-14,2.4198949e-08,7.0625783e-06,9.20486e-13,1.2876217e-14,2.4202272e-08,7.2805306e-06,9.20486e-13,1.2876217e-14,2.4190781e-08,7.2911894e-06,9.20486e-13,1.2876217e-14,2.4160071e-08
1.0785484e-14,7.647755e-13,1.7366058e-14,1.9100295e-14,5.8990972e-05,1.363794e-12,1.7409968e-14,2.2043746e-06,9.769099e-09,1.4473716e-12,1.7410068e-14,1.759931e-10,0.99988997,1.4608786e-12,1.7410002e-14,9.734274e-10,3.999269e-06,1.4596282e-12,1.7410068e-14,7.313536e-09,4.4876315e-06,1.4589406e-12,1.7410034e-14,7.2042576e-09,4.48249e-06,1.4602602e-12,1.7410068e-14,7.2132638e-09,4.4540247e-06,1.4603773e-12,1.7410034e-14,7.43157e-09,4.4719222e-06,1.4603773e-12,1.7410068e-14,7.439611e-09,4.479003e-06,1.4603716e-12,1.7410068e-14,7.4424356e-09,4.466373e-06,1.4603716e-12,1.7410068e-14,7.4402076e-09,4.4650956e-06,1.4603745e-12,1.7410068e-14,7.4374267e-09,4.448914e-06,1.4603632e-12,1.7410068e-14,7.437838e-09,4.4610224e-06,1.4603716e-12,1.7410068e-14,7.440704e-09,4.462813e-06,1.4603716e-12,1.7410068e-14,7.4397675e-09
7.8075194e-14,9.347516e-10,6.1086666e-07,1.2292818e-13,1.2296689e-13,8.253796e-10,1.3797013e-05,1.2297696e-13,1.2299151e-13,8.895676e-10,3.5950405e-05,1.2298822e-13,1.2298189e-13,8.914954e-10,8.971597e-05,1.2298447e-13,1.2298212e-13,8.919292e-10,6.18492e-05,1.2298376e-13,1.2298212e-13,8.940224e-10,0.002896346,1.2298376e-13,1.2298212e-13,8.9372065e-10,0.0011966825,1.2298376e-13,1.2298212e-13,8.9355195e-10,0.0006139036,1.2298401e-13,1.2298212e-13,8.93782e-10,0.014071397,1.2298401e-13,1.2298212e-13,8.937786e-10,0.15976635,1.2298401e-13,1.2298212e-13,8.937786e-10,0.1344485,1.2298401e-13,1.2298212e-13,8.937718e-10,0.06875352,1.2298401e-13,1.2298212e-13,8.9377516e-10,0.19546366,1.2298401e-13,1.2298212e-13,8.9377516e-10,0.2097589,1.2298401e-13,1.2298212e-13,8.9377516e-10,0.21282879,1.2298401e-13
5.6352455e-14,1.2261208e-08,8.01547e-11,5.5856785e-14,5.5848155e-14,9.595893e-08,8.834036e-11,5.584826e-14,5.5848477e-14,1.7407914e-05,8.163108e-11,5.584677e-14,5.58472e-14,0.01092651,8.224496e-11,5.5847627e-14,5.5847305e-14,0.98534375,8.175229e-11,5.5847518e-14,5.5847305e-14,0.00015756892,8.177803e-11,5.5847413e-14,5.5847305e-14,0.00019856125,8.192338e-11,5.5847413e-14,5.5847305e-14,0.0003660966,8.207618e-11,5.5847413e-14,5.5847305e-14,0.00079343416,8.195667e-11,5.5847413e-14,5.5847305e-14,0.00038185559,8.195682e-11,5.5847413e-14,5.5847305e-14,0.00035749614,8.195682e-11,5.5847413e-14,5.5847305e-14,0.00036731327,8.195651e-11,5.5847413e-14,5.5847305e-14,0.0003564447,8.19562e-11,5.5847413e-14,5.5847305e-14,0.00036685378,8.19562e-11,5.5847413e-14,5.5847305e-14,0.00036643824,8.19562e-11,5.5847413e-14
1.9318549e-13,2.2032263e-11,3.064591e-13,1.6832065e-11,2.186773e-11,0.0003051691,3.0647956e-13,1.32644356e-11,1.3529795e-11,0.0046700267,3.0648073e-13,1.3385284e-11,1.3870789e-11,0.008788006,3.0648073e-13,1.35009495e-11,1.3697951e-11,0.034881767,3.0648073e-13,1.3529897e-11,1.3696853e-11,0.15504196,3.0648073e-13,1.3530105e-11,1.3697899e-11,0.04708223,3.0648073e-13,1.3530105e-11,1.3697873e-11,0.13869934,3.0648073e-13,1.3530105e-11,1.3697926e-11,0.06622831,3.0648073e-13,1.3530105e-11,1.3698003e-11,0.11270672,3.0648073e-13,1.3530105e-11,1.3697926e-11,0.08582792,3.0648073e-13,1.3530105e-11,1.3697926e-11,0.09391985,3.0648073e-13,1.3530105e-11,1.3697926e-11,0.07363829,3.0648073e-13,1.3530105e-11,1.3697926e-11,0.08943069,3.0648073e-13,1.3530105e-11,1.3697926e-11,0.08877976,3.0648073e-13,1.3530105e-11
1.8660006e-13,1.16100104e-07,2.2331104e-09,2.6112833e-13,2.6302983e-13,5.7581616e-05,2.7454787e-09,2.6304588e-13,2.630449e-13,0.040318258,2.6688727e-09,2.6304891e-13,2.6304387e-13,0.0007382521,2.6854885e-09,2.6304688e-13,2.630444e-13,0.0006089062,2.6795586e-09,2.6304588e-13,2.630444e-13,0.0022833047,2.6842084e-09,2.6304588e-13,2.630444e-13,0.025905268,2.6870053e-09,2.6304588e-13,2.630444e-13,0.275561,2.6880356e-09,2.6304588e-13,2.630444e-13,0.077805646,2.687241e-09,2.6304588e-13,2.630444e-13,0.12278217,2.687282e-09,2.6304588e-13,2.630444e-13,0.08047015,2.687282e-09,2.6304588e-13,2.630444e-13,0.09564045,2.6872873e-09,2.6304588e-13,2.630444e-13,0.08361039,2.6872924e-09,2.6304588e-13,2.630444e-13,0.09653426,2.6872924e-09,2.6304588e-13,2.630444e-13,0.0976842,2.6872924e-09,2.6304588e-13
1.6723927e-14,1.560769e-05,2.4829055e-14,6.668701e-13,6.513102e-13,9.30969e-07,2.4925234e-14,6.663145e-13,6.5250144e-13,0.00023244004,2.4925423e-14,6.474829e-13,6.6028866e-13,0.00030924974,2.4925376e-14,6.498572e-13,6.577106e-13,0.9990938,2.4925376e-14,6.506311e-13,6.576968e-13,4.8503214e-05,2.4925376e-14,6.5063477e-13,6.5769937e-13,3.187581e-05,2.4925376e-14,6.5063357e-13,6.5769937e-13,3.3411266e-05,2.4925376e-14,6.506323e-13,6.5770187e-13,3.3520446e-05,2.4925376e-14,6.506323e-13,6.5770187e-13,3.3461263e-05,2.4925376e-14,6.506323e-13,6.5770187e-13,3.340913e-05,2.4925376e-14,6.506323e-13,6.5770187e-13,3.3427965e-05,2.4925376e-14,6.506323e-13,6.5770187e-13,3.3424807e-05,2.4925376e-14,6.506323e-13,6.5770187e-13,3.3427805e-05,2.4925376e-14,6.506323e-13,6.5770187e-13,3.3426753e-05,2.4925376e-14,6.506323e-13
1.866996e-12,3.985188e-05,2.4540123e-12,2.4527114e-12,2.4537687e-12,0.00028022807,2.4550188e-12,2.5100952e-12,2.5107845e-12,0.0105454475,2.4550654e-12,2.5111725e-12,2.5103153e-12,0.009973533,2.4550654e-12,2.5103632e-12,2.5103346e-12,0.021985129,2.4550654e-12,2.5103775e-12,2.5103248e-12,0.03232829,2.4550654e-12,2.5103728e-12,2.5103248e-12,0.062865525,2.4550654e-12,2.5103728e-12,2.5103248e-12,0.13554822,2.4550654e-12,2.5103728e-12,2.5103248e-12,0.08742509,2.4550654e-12,2.5103728e-12,2.5103248e-12,0.124628514,2.4550654e-12,2.5103728e-12,2.5103248e-12,0.09061359,2.4550654e-12,2.5103728e-12,2.5103248e-12,0.11069761,2.4550654e-12,2.5103728e-12,2.5103248e-12,0.09172028,2.4550654e-12,2.5103728e-12,2.5103248e-12,0.11139308,2.4550654e-12,2.5103728e-12,2.5103248e-12,0.10995564,2.4550654e-12,2.5103728e-12
7.240862e-14,1.5121587e-10,1.2113101e-13,0.0034956762,9.360824e-12,3.6025702e-07,1.2011366e-13,1.0714505e-11,1.4860332e-11,0.0016247553,1.2011411e-13,1.0422357e-11,1.546126e-11,0.0039573363,1.2011411e-13,1.0524175e-11,1.528775e-11,0.004532075,1.2011411e-13,1.0568128e-11,1.5287372e-11,0.0074091735,1.2011411e-13,1.0569115e-11,1.5287488e-11,0.044491984,1.2011411e-13,1.0569156e-11,1.5287372e-11,0.2617212,1.2011411e-13,1.0569115e-11,1.5287488e-11,0.05556483,1.2011411e-13,1.0569115e-11,1.5287459e-11,0.11097922,1.2011411e-13,1.0569115e-11,1.5287518e-11,0.09516585,1.2011411e-13,1.0569115e-11,1.5287518e-11,0.10554835,1.2011411e-13,1.0569115e-11,1.5287518e-11,0.094380066,1.2011411e-13,1.0569115e-11,1.5287518e-11,0.10553245,1.2011411e-13,1.0569115e-11,1.5287518e-11,0.105596684,1.2011411e-13,1.0569115e-11
7.894257e-14,2.4754743e-09,8.626088e-10,1.1767615e-13,0.99999964,2.1034749e-08,1.1440664e-09,1.1965976e-13,1.2170999e-13,3.566725e-08,1.0696385e-09,1.2171163e-13,1.2170652e-13,3.7562778e-08,1.0782581e-09,1.2171022e-13,1.2170838e-13,3.785897e-08,1.0735198e-09,1.2170976e-13,1.217079e-13,3.801244e-08,1.0748024e-09,1.2170976e-13,1.217079e-13,3.778186e-08,1.0763943e-09,1.2170976e-13,1.217079e-13,3.7803847e-08,1.077633e-09,1.2170976e-13,1.217079e-13,3.7803414e-08,1.0766941e-09,1.2170976e-13,1.217079e-13,3.7803993e-08,1.0767044e-09,1.2170976e-13,1.217079e-13,3.7802906e-08,1.0767085e-09,1.2170976e-13,1.217079e-13,3.7800095e-08,1.0767106e-09,1.2170976e-13,1.217079e-13,3.779606e-08,1.0767106e-09,1.2170976e-13,1.217079e-13,3.779851e-08,1.0767106e-09,1.2170976e-13,1.217079e-13,3.7798582e-08,1.0767106e-09,1.2170976e-13
9.022784e-14,8.9791605e-14,8.985722e-14,2.256256e-08,1.2863195e-07,8.979229e-14,8.985807e-14,0.9999672,1.271455e-07,8.979195e-14,8.985807e-14,3.0127726e-08,2.4697151e-06,8.9791605e-14,8.985807e-14,6.936964e-08,2.2838603e-06,8.9791605e-14,8.985807e-14,1.7943782e-07,2.4874641e-06,8.9791605e-14,8.985807e-14,1.7691536e-07,2.589513e-06,8.9791605e-14,8.985807e-14,1.7732177e-07,2.5296547e-06,8.9791605e-14,8.985807e-14,1.8394164e-07,2.4888404e-06,8.9791605e-14,8.985807e-14,1.8425362e-07,2.5001527e-06,8.9791605e-14,8.985807e-14,1.8368326e-07,2.6058162e-06,8.9791605e-14,8.985807e-14,1.841693e-07,2.6070716e-06,8.9791605e-14,8.985807e-14,1.8419934e-07,2.6109606e-06,8.9791605e-14,8.985807e-14,1.8417369e-07,2.6100347e-06,8.9791605e-14,8.985807e-14,1.8402076e-07,2.6088724e-06,8.9791605e-14,8.985807e-14,1.8425398e-07
1.2148389e-13,3.051169e-10,0.99999607,1.5258725e-13,1.5240459e-13,2.2967649e-10,7.1015495e-07,1.5242901e-13,1.5241795e-13,2.3077384e-10,1.5136474e-07,1.5241389e-13,1.5241505e-13,2.3071486e-10,2.4791726e-07,1.5241099e-13,1.5241652e-13,2.2888187e-10,2.0380577e-07,1.5241099e-13,1.5241652e-13,2.3030026e-10,2.4657322e-07,1.5241099e-13,1.5241652e-13,2.3207333e-10,2.636703e-07,1.5241099e-13,1.5241652e-13,2.320844e-10,2.6961717e-07,1.5241099e-13,1.5241652e-13,2.3209769e-10,2.6991793e-07,1.5241099e-13,1.5241652e-13,2.3208838e-10,2.7044896e-07,1.5241099e-13,1.5241652e-13,2.3209061e-10,2.7056996e-07,1.5241099e-13,1.5241652e-13,2.3209148e-10,2.706559e-07,1.5241099e-13,1.5241652e-13,2.3209104e-10,2.7061952e-07,1.5241099e-13,1.5241652e-13,2.3209104e-10,2.7061978e-07,1.5241099e-13,1.5241652e-13,2.3209061e-10,2.7061978e-07,1.5241099e-13
3.860965e-14,4.3359294e-09,2.892783e-10,5.7814424e-14,5.779469e-14,9.823657e-06,3.1213246e-10,5.7862745e-14,5.780969e-14,6.3287e-05,2.926793e-10,5.7809795e-14,5.780781e-14,0.8903543,2.9549063e-10,5.7809355e-14,5.7808474e-14,0.102448896,2.9399072e-10,5.780914e-14,5.7808474e-14,0.00034539145,2.9442565e-10,5.780914e-14,5.7808474e-14,0.0006481305,2.9489888e-10,5.780914e-14,5.7808474e-14,0.0007721472,2.9533004e-10,5.780914e-14,5.7808474e-14,0.0007366925,2.9501254e-10,5.780914e-14,5.7808474e-14,0.0007910743,2.9501643e-10,5.780914e-14,5.7808474e-14,0.0007642964,2.95017e-10,5.780914e-14,5.7808474e-14,0.0007766581,2.9501757e-10,5.780914e-14,5.7808474e-14,0.00074694253,2.9501757e-10,5.780914e-14,5.7808474e-14,0.0007715414,2.9501757e-10,5.780914e-14,5.7808474e-14,0.00077092805,2.9501757e-10,5.780914e-14
2.9089063e-14,1.2313585e-10,7.0651587e-09,3.4781202e-14,3.477987e-14,1.8761119e-10,6.730945e-07,3.4780803e-14,3.4780803e-14,2.0207484e-10,5.482665e-06,3.4781002e-14,3.4780538e-14,2.0333371e-10,1.4618208e-05,3.4780935e-14,3.4780538e-14,2.0327902e-10,0.9984114,3.4780803e-14,3.4780538e-14,2.0346833e-10,0.000337584,3.4780803e-14,3.4780538e-14,2.0353548e-10,0.00010849421,3.4780803e-14,3.4780538e-14,2.035615e-10,4.9726015e-05,3.4780803e-14,3.4780538e-14,2.035646e-10,0.00013999375,3.4780803e-14,3.4780538e-14,2.0356265e-10,0.0001563579,3.4780803e-14,3.4780538e-14,2.0356111e-10,0.00015734532,3.4780803e-14,3.4780538e-14,2.0356111e-10,0.0001559616,3.4780803e-14,3.4780538e-14,2.0356111e-10,0.00015408524,3.4780803e-14,3.4780538e-14,2.0356111e-10,0.00015408905,3.4780803e-14,3.4780538e-14,2.0356111e-10,0.00015408846,3.4780803e-14
5.6813356e-14,3.248194e-09,1.0392134e-09,7.9795735e-14,7.974523e-14,1.5834948e-07,2.3013471e-09,7.9789955e-14,7.975663e-14,7.989099e-05,1.8803337e-09,7.978965e-14,7.975541e-14,0.04596852,2.1471465e-09,7.978844e-14,7.975572e-14,0.0019683456,2.0528073e-09,7.978569e-14,7.975572e-14,0.0032573242,2.1648205e-09,7.978569e-14,7.975572e-14,0.9191469,2.203685e-09,7.978569e-14,7.975572e-14,0.004828022,2.2194655e-09,7.978569e-14,7.975572e-14,0.0031405156,2.2189068e-09,7.978569e-14,7.975572e-14,0.00373166,2.2216806e-09,7.978569e-14,7.975572e-14,0.0035328355,2.2214983e-09,7.978569e-14,7.975572e-14,0.0036467498,2.2217275e-09,7.978569e-14,7.975572e-14,0.0034595982,2.2217443e-09,7.978569e-14,7.975572e-14,0.003625756,2.2217443e-09,7.978569e-14,7.975572e-14,0.0036137013,2.2217443e-09,7.978569e-14
2.890598e-14,0.0024885188,0.9974516,3.7556387e-14,3.7552664e-14,5.24087e-10,1.8134944e-07,3.7547148e-14,3.754679e-14,5.516564e-10,4.2874044e-07,3.7547148e-14,3.7546646e-14,5.726633e-10,6.156376e-07,3.754679e-14,3.754679e-14,5.6518146e-10,3.8577386e-07,3.754679e-14,3.754679e-14,5.6967725e-10,1.4030595e-05,3.754679e-14,3.754679e-14,5.785821e-10,9.8612745e-06,3.754679e-14,3.754679e-14,5.7830296e-10,4.5957254e-06,3.754679e-14,3.754679e-14,5.785247e-10,3.684081e-06,3.754679e-14,3.754679e-14,5.785148e-10,4.2727893e-06,3.754679e-14,3.754679e-14,5.7851035e-10,4.8343136e-06,3.754679e-14,3.754679e-14,5.785016e-10,4.501948e-06,3.754679e-14,3.754679e-14,5.784838e-10,4.165833e-06,3.754679e-14,3.754679e-14,5.784927e-10,4.1658727e-06,3.754679e-14,3.754679e-14,5.784938e-10,4.165865e-06,3.754679e-14
2.116031e-14,2.9508163e-08,3.215166e-14,1.815703e-12,5.685818e-12,2.9463201e-06,3.211948e-14,2.0116751e-12,1.8474753e-12,0.00012695444,3.2119662e-14,1.8096525e-12,1.9581906e-12,0.30295193,3.21196e-14,1.8362896e-12,1.9067022e-12,0.6927533,3.21196e-14,1.8460559e-12,1.9066294e-12,9.738893e-05,3.21196e-14,1.8460804e-12,1.9066803e-12,0.00045914238,3.21196e-14,1.846091e-12,1.906633e-12,0.0005139611,3.21196e-14,1.8460734e-12,1.9066803e-12,0.00037629998,3.21196e-14,1.8460734e-12,1.9066803e-12,0.0004647376,3.21196e-14,1.8460734e-12,1.9066803e-12,0.00045010718,3.21196e-14,1.8460734e-12,1.9066803e-12,0.00045367898,3.21196e-14,1.8460734e-12,1.9066803e-12,0.0004399275,3.21196e-14,1.8460734e-12,1.9066803e-12,0.0004532059,3.21196e-14,1.846098e-12,1.9066803e-12,0.0004564291,3.21196e-14,1.8460734e-12
7.906624e-14,7.906624e-14,7.919664e-14,1.0184463e-09,2.036179e-09,7.907891e-14,7.921009e-14,6.321293e-09,6.9488744e-09,7.907468e-14,7.921024e-14,0.9989372,2.1541654e-08,7.907438e-14,7.921024e-14,8.36331e-06,2.379909e-08,7.907438e-14,7.921024e-14,0.0010449365,2.3916813e-08,7.907468e-14,7.921024e-14,8.8573614e-07,2.3905548e-08,7.907438e-14,7.921024e-14,9.5150943e-07,2.3900672e-08,7.907438e-14,7.921024e-14,9.3307267e-07,2.3906871e-08,7.907438e-14,7.921024e-14,9.302428e-07,2.3908466e-08,7.907438e-14,7.921024e-14,9.094506e-07,2.3901308e-08,7.907438e-14,7.921024e-14,9.306048e-07,2.390108e-08,7.907438e-14,7.921024e-14,9.345304e-07,2.3896932e-08,7.907438e-14,7.921024e-14,9.3210497e-07,2.3900077e-08,7.907438e-14,7.921024e-14,9.268317e-07,2.3900533e-08,7.907438e-14,7.921024e-14,9.2954394e-07
7.536884e-14,2.5050649e-11,7.2295125e-10,8.2367e-14,8.2302146e-14,4.1969234e-11,2.4740665e-08,8.2308116e-14,8.2309525e-14,4.441704e-11,1.515843e-05,8.230968e-14,8.230843e-14,4.4687608e-11,1.2716204e-06,8.230937e-14,8.230843e-14,4.453997e-11,0.9999472,8.230937e-14,8.230843e-14,4.462483e-11,7.267783e-06,8.230937e-14,8.230843e-14,4.476763e-11,3.4704726e-06,8.230937e-14,8.230843e-14,4.4768824e-11,2.3012133e-06,8.230937e-14,8.230843e-14,4.476908e-11,3.3060605e-06,8.230937e-14,8.230843e-14,4.4768994e-11,3.33938e-06,8.230937e-14,8.230843e-14,4.4768994e-11,3.3394056e-06,8.230937e-14,8.230843e-14,4.4768994e-11,3.3367635e-06,8.230937e-14,8.230843e-14,4.4768994e-11,3.3375782e-06,8.230937e-14,8.230843e-14,4.4768994e-11,3.3375845e-06,8.230937e-14,8.230843e-14,4.4768994e-11,3.3375845e-06,8.230937e-14
