topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54
1.0369429e-06,8.612054e-06,1.108043e-06,2.5941067e-06,0.000101071244,1.6791571e-05,1.111735e-06,2.5937802e-06,0.16349147,1.659273e-05,1.1115377e-06,2.5955324e-06,0.000104521234,1.67222e-05,1.1119448e-06,2.5951463e-06,0.00017344291,1.6649605e-05,1.1118208e-06,2.5953714e-06,0.0002002484,1.6669212e-05,1.11193e-06,2.595854e-06,0.00043586266,1.6683016e-05,1.1119153e-06,2.596161e-06,0.00055546203,1.669559e-05,1.1119173e-06,2.5960942e-06,0.1610913,1.669223e-05,1.1119153e-06,2.59601e-06,0.00084511755,1.6701513e-05,1.1119257e-06,2.5959978e-06,0.00087913027,1.6698581e-05,1.1119215e-06,2.5960028e-06,0.002440551,1.6698727e-05,1.1119215e-06,2.5960273e-06,0.0026697763,1.6700462e-05,1.1119215e-06,2.5960176e-06,0.66673607,1.6698694e-05,1.1119215e-06
2.1710224e-05,4.60928e-05,1.2352312e-05,1.9882847e-05,0.14041045,0.00017826703,1.206249e-05,2.183962e-05,6.183741e-05,0.00018532171,1.3593377e-05,2.1065704e-05,8.741889e-05,0.002386365,1.2202793e-05,0.000150391,0.009399465,0.1957774,1.2181015e-05,0.19904341,0.37341833,0.000306051,1.2214924e-05,2.3496883e-05,0.07147588,0.00025712056,1.220958e-05,2.391035e-05,0.00026973797,0.0002555377,1.2208683e-05,4.3015363e-05,0.00028737233,0.00026264702,1.2208439e-05,2.3989489e-05,0.00029860914,0.00020607281,1.2214924e-05,2.4022504e-05,0.00027086653,0.0030342091,1.2211267e-05,2.4009038e-05,0.0002725568,0.00021078835,1.2211605e-05,2.4049828e-05,0.00027614355,0.00021574736,1.2211641e-05,2.4036966e-05,0.00027552905,0.00021311204,1.2211664e-05
6.927864e-05,0.49598718,2.461036e-05,2.9410447e-05,0.00014175376,0.00018026103,2.1657217e-05,2.9054281e-05,0.00014824163,0.00020321173,2.1664304e-05,2.9031266e-05,0.0001418326,0.49711353,2.1699187e-05,2.9036606e-05,0.00014259752,0.0008060508,2.1681355e-05,2.9070272e-05,0.00014258556,0.00034020594,2.1690103e-05,2.9122051e-05,0.00014388791,0.00034092405,2.1686152e-05,2.9148865e-05,0.00014412742,0.0003414297,2.1685946e-05,2.9194545e-05,0.00014421102,0.0003402163,2.1685553e-05,2.9506473e-05,0.00014424622,0.00034506616,2.1689626e-05,2.9295312e-05,0.00014430995,0.0003428814,2.1687725e-05,2.9695413e-05,0.00014434558,0.00034375527,2.1687909e-05,3.0705673e-05,0.00014427278,0.0003441466,2.168793e-05,2.9301516e-05,0.00014427857,0.00034311888,2.168793e-05
2.0646068e-05,1.9054272e-05,1.1468442e-05,5.6129327e-05,0.57075965,4.9773804e-05,1.1304214e-05,9.8939745e-05,0.00020558255,4.991603e-05,1.1303115e-05,8.325533e-05,0.00022375869,5.5110453e-05,1.13131555e-05,0.00011893473,0.00028674823,4.951478e-05,1.1308668e-05,0.00011818668,0.00022838659,5.0289153e-05,1.1312789e-05,0.0002655189,0.0003872325,6.8993584e-05,1.1310404e-05,0.0002312099,0.00025587063,5.125027e-05,1.1310134e-05,0.00032197632,0.00026321504,5.225735e-05,1.1310286e-05,0.0010626054,0.16421309,5.172158e-05,1.1311893e-05,0.25739107,0.00026752535,5.1399264e-05,1.131076e-05,0.00049156754,0.00026554675,5.1420393e-05,1.1310944e-05,0.0004927842,0.0002687961,5.1721287e-05,1.1310933e-05,0.0004923544,0.000267025,5.1436433e-05,1.1310944e-05
1.8474304e-07,5.2864874e-07,9.385825e-08,1.9287576e-07,1.4185565e-06,4.9968344e-06,9.387911e-08,1.9292247e-07,1.4980928e-06,6.568385e-06,9.3882676e-08,1.9309238e-07,1.543279e-06,1.8604911e-05,9.389128e-08,1.9306329e-07,1.5794113e-06,2.057627e-05,9.388788e-08,1.9305389e-07,1.5738407e-06,2.672906e-05,9.3889305e-08,1.9306586e-07,1.6220151e-06,5.5342873e-05,9.38894e-08,1.9306917e-07,1.6316651e-06,9.129301e-05,9.38894e-08,1.9306844e-07,1.6326147e-06,9.556711e-05,9.3889305e-08,1.930677e-07,1.6310693e-06,0.49641505,9.388949e-08,1.930677e-07,1.6344343e-06,0.0005932231,9.388949e-08,1.9306808e-07,1.6327533e-06,0.5014147,9.388949e-08,1.9306825e-07,1.6330118e-06,0.0006085496,9.388949e-08,1.9306825e-07,1.6336068e-06,0.0006236205,9.388949e-08
1.12158805e-05,1.3744631e-05,1.5017291e-06,4.0594505e-06,5.370459e-05,1.7485081e-05,1.4517507e-06,2.8315435e-06,4.598743e-05,4.205488e-05,1.4523725e-06,2.8557934e-06,0.0001348171,3.9683586e-05,1.4547874e-06,2.8556788e-06,4.609114e-05,6.173118e-05,1.4541299e-06,2.8556954e-06,4.2189775e-05,7.434431e-05,1.454679e-06,2.8593415e-06,9.1360256e-05,0.00010423126,1.4546778e-06,2.8610273e-06,0.49525246,0.00017918405,1.4546749e-06,2.8605525e-06,0.00024112966,0.0001784957,1.4546707e-06,2.8602524e-06,0.00020003633,0.00043033465,1.4547096e-06,2.8601598e-06,0.00024088155,0.00072846253,1.4546915e-06,2.860307e-06,0.00023997332,0.49941173,1.454693e-06,2.8603642e-06,0.00024124306,0.0006969843,1.454693e-06,2.8603454e-06,0.00024148797,0.0008801205,1.454693e-06
1.90621e-05,3.9341838e-05,1.1195349e-05,2.0430958e-05,0.00012241588,9.043666e-05,1.1194345e-05,2.117408e-05,0.00014231776,8.305419e-05,1.1168582e-05,2.0445459e-05,0.00015160226,0.40082836,1.1177873e-05,2.043279e-05,0.00022738354,7.434493e-05,1.1175379e-05,2.0430549e-05,0.0002794787,8.552007e-05,1.1175465e-05,2.042712e-05,0.0006724211,0.00010582084,1.1174442e-05,2.043805e-05,0.39849147,0.00011574782,1.1174463e-05,2.0437154e-05,0.0006569626,0.00012419563,1.1174356e-05,2.0430218e-05,0.0006018047,0.00011448696,1.1175358e-05,2.042979e-05,0.00063624163,0.00011455118,1.1174847e-05,2.0430354e-05,0.19424295,0.00011541043,1.1174889e-05,2.0432302e-05,0.0006007364,0.000116802694,1.11749e-05,2.0431698e-05,0.0006087096,0.00011550997,1.11749105e-05
1.4963965e-06,5.1592233e-06,1.3041898e-06,3.547929e-06,0.00013348785,1.3106217e-05,1.3137358e-06,4.0919526e-06,5.9427424e-05,1.3172429e-05,1.314727e-06,6.484231e-06,5.8899146e-05,1.474564e-05,1.315299e-06,1.2691961e-05,0.49833176,1.4979993e-05,1.3149628e-06,8.525881e-06,0.00010426695,1.4638105e-05,1.3152978e-06,7.802627e-06,0.00014918826,1.5520174e-05,1.3152965e-06,8.740411e-06,0.00015519188,1.5088544e-05,1.315299e-06,9.756019e-06,0.00019881174,1.5018843e-05,1.315294e-06,1.4196914e-05,0.00024751324,1.5647422e-05,1.3153266e-06,9.805549e-06,0.00021093198,1.570396e-05,1.3153152e-06,1.4709796e-05,0.00024854642,1.5289876e-05,1.3153177e-06,1.1343956e-05,0.49829635,1.5351827e-05,1.3153166e-06,1.1338408e-05,0.0014639968,1.5311296e-05,1.3153177e-06
0.00011470159,2.4840094e-05,6.2545587e-06,1.101037e-05,9.312723e-05,8.254195e-05,6.451629e-06,1.099998e-05,0.0001849008,9.890837e-05,6.3784178e-06,1.1061351e-05,0.33076367,0.00019003333,6.420945e-06,1.1213213e-05,0.0001310468,0.665292,6.3953566e-06,1.1058155e-05,8.749744e-05,0.00021048056,6.391034e-06,1.1059294e-05,8.7709224e-05,0.00023238939,6.390388e-06,1.1062438e-05,8.776378e-05,0.0002242924,6.3903394e-06,1.1062427e-05,8.7749635e-05,0.00022540217,6.390284e-06,1.1060201e-05,8.773659e-05,0.00022275768,6.391034e-06,1.105999e-05,8.7776e-05,0.0002209919,6.3906746e-06,1.1060339e-05,8.7766544e-05,0.00022123483,6.3906928e-06,1.1060908e-05,8.776412e-05,0.00022238791,6.3907046e-06,1.1060718e-05,8.776529e-05,0.00022145966,6.3907046e-06
1.3395811e-05,5.385779e-05,8.237759e-06,1.9612116e-05,0.00016042209,0.00016441755,8.949622e-06,2.052402e-05,0.31389707,0.00021499403,8.316966e-06,2.0021813e-05,0.0011864207,0.0002477534,8.323949e-06,1.9945885e-05,0.00018452338,0.17485559,8.321552e-06,1.9921912e-05,0.1642238,0.0005652536,8.324195e-06,1.9965944e-05,0.00016953905,0.0003675626,8.323496e-06,1.9976362e-05,0.00017756327,0.0008049634,8.323481e-06,1.9975943e-05,0.00017894122,0.00092630397,8.323401e-06,1.9964384e-05,0.0001794837,0.001357749,8.324274e-06,1.996164e-05,0.000204884,0.0018028371,8.323846e-06,1.9963925e-05,0.00019705456,0.33274975,8.3238765e-06,1.9967543e-05,0.00021019531,0.0021358363,8.3238765e-06,1.9966288e-05,0.00018687359,0.002206095,8.323886e-06
6.2893023e-06,1.31948855e-05,3.080749e-06,5.623743e-06,0.005232653,6.649637e-05,2.6573905e-06,5.467775e-06,0.0001601123,2.6100823e-05,2.5936126e-06,5.2047244e-06,0.000106184125,2.8166543e-05,2.6011949e-06,5.5042983e-06,0.42752537,2.491879e-05,2.5983088e-06,5.0943204e-06,0.16488199,2.926897e-05,2.6016737e-06,5.1008738e-06,0.00021071709,3.9392882e-05,2.6012394e-06,5.1085844e-06,0.00019163362,2.616894e-05,2.6012124e-06,5.1081756e-06,0.00019291931,2.6081514e-05,2.601066e-06,5.1029992e-06,0.00018702215,2.642005e-05,2.602721e-06,5.1020897e-06,0.2039376,2.6337313e-05,2.6016937e-06,5.1038073e-06,0.00039725268,2.6465217e-05,2.6017308e-06,5.1052243e-06,0.19453451,2.6695894e-05,2.6017308e-06,5.1047423e-06,0.0019188747,2.6466427e-05,2.6017308e-06
2.0028237e-05,0.066717885,0.21342286,0.03833381,0.00011734686,0.00011294301,3.7218408e-05,6.393536e-05,0.00012914077,7.413406e-05,3.769597e-05,0.06374554,0.00011191487,0.05746487,4.3889857e-05,7.463422e-05,0.00024254339,6.3366766e-05,3.736322e-05,0.082355134,0.1136042,6.94113e-05,4.383569e-05,0.000104199,0.0001697496,0.0008412809,3.7482605e-05,9.931097e-05,0.10194502,0.00016056786,3.7477064e-05,0.00015018243,0.00016076345,0.06582373,3.7475776e-05,0.00017280519,0.06209848,0.00016917087,3.7538517e-05,0.0011187043,0.0660387,0.00018304429,3.75052e-05,0.059185,0.00017037531,0.00017644578,3.7508566e-05,0.00017312626,0.00018340982,0.00020524899,3.750878e-05,0.00017297006,0.00018633882,0.0030876298,3.7509e-05
3.0948095e-06,6.0088983e-06,1.6018008e-06,3.226916e-06,0.1997791,2.2071577e-05,1.5928072e-06,3.238888e-06,8.572457e-05,2.1946795e-05,1.590042e-06,3.2284215e-06,9.494773e-05,2.4203118e-05,1.5932402e-06,3.2278424e-06,0.00015761283,2.2501301e-05,1.5908108e-06,3.2275163e-06,0.0001628699,2.3398252e-05,1.5910991e-06,3.228363e-06,0.00032897585,2.3376104e-05,1.5910763e-06,3.2292342e-06,0.00036194743,2.3215081e-05,1.5910795e-06,3.2290368e-06,0.0008550501,2.3206114e-05,1.5910734e-06,3.2287724e-06,0.40160906,2.330603e-05,1.5911174e-06,3.228735e-06,0.19328965,2.3312032e-05,1.5910991e-06,3.2288185e-06,0.00081475655,2.3382481e-05,1.5911037e-06,3.228874e-06,0.0013411188,2.3472745e-05,1.5911021e-06,3.2288585e-06,0.20074499,2.3361148e-05,1.5911037e-06
0.0022879925,5.8353402e-05,1.21371495e-05,0.00011972485,6.11931e-05,6.0601775e-05,1.23009895e-05,0.6594731,0.00071864476,0.18357183,1.2392879e-05,0.00023375386,6.939776e-05,0.000117986885,1.6151867e-05,0.00022417569,6.0969534e-05,0.00013400518,0.0039028763,0.00017968577,5.6955025e-05,0.00012795684,1.2645794e-05,0.0001795234,6.517576e-05,0.00012266987,1.2628705e-05,0.00035409603,0.14536849,0.000115276256,1.2626008e-05,0.00018056582,6.970912e-05,0.0001129283,1.2626659e-05,0.00017991108,6.9770045e-05,0.000108688495,1.2643311e-05,0.0001803433,7.198479e-05,0.00011032567,1.26320065e-05,0.00017991573,7.173191e-05,0.00010992009,1.26334035e-05,0.00018015521,7.0769616e-05,0.00011152178,1.2633548e-05,0.00018006282,7.060338e-05,0.000110026325,1.2633644e-05
0.015553727,0.21851563,2.5449424e-05,3.224708e-05,0.00032379825,0.00011313083,3.1357496e-05,3.2227865e-05,0.00023086273,9.9836085e-05,0.00015770443,3.2475986e-05,0.21168293,0.00010991274,2.8467122e-05,3.2578293e-05,0.00034369735,0.0001026846,4.7306567e-05,6.893352e-05,0.00047417617,0.000101108235,3.099102e-05,3.3321012e-05,0.00042862887,0.00010133954,3.27996e-05,3.3443932e-05,0.004187764,0.00010203816,3.30427e-05,3.342958e-05,0.00054901966,0.000101557125,3.2446016e-05,3.3381697e-05,0.3300044,0.00010172977,0.10154232,3.33704e-05,0.0008881397,0.000101806334,3.6144684e-05,3.3388576e-05,0.0006320048,0.000101824015,3.6188245e-05,3.3401247e-05,0.00141532,0.00010192185,3.6188696e-05,3.3397362e-05,0.11085697,0.00010182624,3.618918e-05
6.380852e-05,3.3603406e-05,1.5860764e-05,7.673601e-05,0.40585244,6.250266e-05,1.5315372e-05,6.600633e-05,0.00017763747,5.9987673e-05,1.610537e-05,7.496e-05,0.0005615945,0.00024819307,1.6329706e-05,6.624338e-05,0.17007598,6.2742445e-05,1.5339023e-05,8.910231e-05,0.00018244651,6.679191e-05,1.5376767e-05,9.796852e-05,0.00021651169,8.981655e-05,1.5373982e-05,0.00059081224,0.06965165,8.345669e-05,1.537225e-05,0.00014682517,0.06873203,8.306903e-05,1.537074e-05,0.0003309858,0.00029565938,0.16557981,1.538391e-05,0.056333285,0.00034347168,0.00050288945,1.537813e-05,0.00018010735,0.00037720933,0.00046550226,1.537863e-05,0.00018099669,0.05607318,0.00046570384,1.537863e-05,0.00018083658,0.0005051539,0.00045486295,1.5378644e-05
3.3489123e-05,2.0483481e-05,1.5361622e-05,8.7636676e-05,0.0002504659,3.37787e-05,1.456516e-05,0.39766622,0.00025070106,3.265011e-05,1.3454986e-05,0.0005076491,0.000226504,4.2548814e-05,1.5782838e-05,0.00016826393,0.46918067,3.3645567e-05,1.365891e-05,0.00017624091,0.062945746,3.3510496e-05,1.3537837e-05,0.00022302003,0.0003452519,3.336206e-05,1.3531189e-05,0.00017053548,0.00026818537,3.3725948e-05,1.3530532e-05,0.00017470102,0.0003230675,3.376163e-05,1.3530506e-05,0.00016982883,0.064215355,3.397063e-05,1.3537205e-05,0.00017129359,0.00027381253,0.0001653317,1.3533319e-05,0.0001698802,0.00029034915,3.4479828e-05,1.35337195e-05,0.00017013734,0.00029187495,3.4833505e-05,1.3533694e-05,0.00017003968,0.000283896,3.4531524e-05,1.3533733e-05
6.270067e-05,0.72273827,3.725077e-05,4.278123e-05,0.00021358978,0.00021371222,3.7242e-05,4.2828582e-05,0.00021762557,0.00041641472,3.7253223e-05,4.2892185e-05,0.00021525266,0.00018249136,3.7301925e-05,4.2863147e-05,0.00021456566,0.00064516556,3.7291575e-05,4.285796e-05,0.00021465716,0.0003383643,3.7310998e-05,4.2865766e-05,0.00021503252,0.00019349724,3.729083e-05,4.2885433e-05,0.00021513569,0.00021222269,3.72893e-05,4.2889278e-05,0.0002151675,0.00020076196,3.7289974e-05,4.2868178e-05,0.00021515292,0.00023062405,3.7304668e-05,4.2869484e-05,0.00021531465,0.082794175,3.7295773e-05,4.2866133e-05,0.00021524179,0.0764905,3.7296733e-05,4.287296e-05,0.00021523684,0.00053729914,3.7296875e-05,4.2870062e-05,0.00021523974,0.11086742,3.729691e-05
3.241521e-05,3.3167875e-05,1.3264259e-05,5.179422e-05,0.017761942,0.07322804,1.09674365e-05,2.074061e-05,0.00016710332,6.2230174e-05,1.2128468e-05,1.917648e-05,0.16281159,0.00011983774,1.2935855e-05,2.054303e-05,0.31141198,0.07639144,1.1426897e-05,1.9626406e-05,0.0002317499,5.9105747e-05,1.07469605e-05,1.9552928e-05,0.0001884509,0.00010563466,1.0746171e-05,1.9736528e-05,0.00026485405,6.729655e-05,1.0741836e-05,1.9931009e-05,0.00023129728,0.00010820498,1.07412425e-05,3.4730907e-05,0.00024215301,0.00026948968,1.0756948e-05,1.9833587e-05,0.14346354,0.06647783,1.0749317e-05,2.0157568e-05,0.06629132,0.07760181,1.07500255e-05,2.0941732e-05,0.0007968121,0.00040777444,1.07500255e-05,2.023465e-05,0.00029049427,0.00041806724,1.07500655e-05
1.8478086e-05,5.0540202e-05,0.754002,3.2554155e-05,2.976295e-05,0.00018067428,0.00018913782,3.010606e-05,2.7578202e-05,0.1262638,0.00018260033,3.5658333e-05,2.7691925e-05,0.00014068391,0.00018420228,3.0030302e-05,3.0201476e-05,0.00043388217,0.00023111326,3.0794916e-05,2.986044e-05,0.00029871037,0.000197768,3.0017933e-05,3.8269012e-05,0.00019490624,0.00018490276,3.0048408e-05,3.4655764e-05,0.059478592,0.00018489464,3.0104484e-05,3.0081264e-05,0.0546928,0.00018486292,3.0025261e-05,3.0016328e-05,0.00018085804,0.00018517736,3.004663e-05,3.9212195e-05,0.0002031918,0.00018507143,3.0025632e-05,3.210457e-05,0.00019197786,0.00018509825,3.0033681e-05,3.2516455e-05,0.00019924197,0.00018509701,3.0030616e-05,3.3358523e-05,0.00018993461,0.00018509825
0.4906517,3.203945e-06,1.3947578e-06,0.0058594965,3.0635472e-06,3.1742252e-06,1.4364871e-06,8.7416665e-05,3.3413442e-06,3.0897606e-06,1.4377357e-06,0.5022972,3.3299893e-05,3.164912e-06,1.4419651e-06,0.00018373635,3.4156985e-06,3.2868759e-06,1.4405575e-06,8.649419e-05,3.5433336e-06,3.4342056e-06,1.4415855e-06,8.4904525e-05,4.3838286e-06,4.7757812e-06,1.441499e-06,8.600658e-05,4.2432343e-06,3.5525945e-06,1.4414949e-06,8.580521e-05,4.1236804e-06,3.5386565e-06,1.4414646e-06,8.551397e-05,4.0904347e-06,3.557107e-06,1.441675e-06,8.543189e-05,4.2360534e-06,3.561747e-06,1.4415842e-06,8.55599e-05,4.1572202e-06,3.56313e-06,1.4415909e-06,8.562079e-05,4.212575e-06,3.5671212e-06,1.4415909e-06,8.560332e-05,4.1908247e-06,3.5637213e-06,1.4415909e-06
0.20800486,2.1314938e-05,1.316527e-05,7.214911e-05,1.5252883e-05,2.4887386e-05,1.05850195e-05,9.364406e-05,3.7827e-05,2.5944768e-05,1.0591643e-05,8.285122e-05,0.00030090558,0.38915557,1.06154885e-05,0.00011097919,0.19908392,4.746492e-05,1.0790363e-05,0.0001146897,3.0102081e-05,4.342412e-05,1.0619548e-05,0.00017808567,2.9625953e-05,4.1103252e-05,1.0617595e-05,0.0001983678,2.9672041e-05,4.246321e-05,1.0617483e-05,0.00033593344,3.862759e-05,4.2469932e-05,1.061726e-05,0.00044421174,3.5190616e-05,4.1905863e-05,1.0619721e-05,0.19952506,3.438402e-05,4.1998206e-05,1.0618556e-05,0.00042854695,4.2978587e-05,4.2050226e-05,1.0618647e-05,0.00043004006,3.2034884e-05,4.2203857e-05,1.0618647e-05,0.00042980205,3.4047338e-05,4.206547e-05,1.0618647e-05
0.2822387,0.00013186997,3.1104548e-05,0.0595988,9.925326e-05,0.06253941,3.620465e-05,3.445525e-05,9.549964e-05,0.00013566151,3.0443269e-05,3.1016716e-05,0.00022427173,0.14449099,3.307814e-05,4.019983e-05,0.09891815,6.308647e-05,3.090328e-05,5.0729952e-05,0.00012392704,6.253073e-05,0.051162247,3.067013e-05,0.00016176671,5.739445e-05,3.197396e-05,3.1069652e-05,0.120753154,5.7325524e-05,3.1962347e-05,3.2247026e-05,0.05569132,5.8276546e-05,3.19536e-05,3.11981e-05,0.0005991501,5.760244e-05,3.208677e-05,3.6510188e-05,0.11785648,5.635465e-05,3.202566e-05,3.1662148e-05,0.0002772909,5.7355162e-05,3.2031552e-05,0.0018227549,0.00032138938,6.234049e-05,3.2031858e-05,3.3415083e-05,0.00031282622,0.0011118223,3.203198e-05
7.0512942e-06,0.0020464554,5.343306e-06,1.0318585e-05,0.00011920311,2.8323078e-05,1.457384e-05,1.0695855e-05,0.00017898824,2.8413304e-05,7.151675e-06,1.4858407e-05,0.0009719374,2.8718661e-05,9.170627e-06,1.0859308e-05,0.99405307,2.9193821e-05,7.2946627e-06,1.0854461e-05,0.00021777995,2.8915903e-05,7.260488e-06,1.0858594e-05,0.00021973139,2.8797238e-05,7.258397e-06,1.08637305e-05,0.00021970563,2.888002e-05,7.2580788e-06,1.0863658e-05,0.00022760217,2.889305e-05,7.2579123e-06,1.0860539e-05,0.00022491065,2.8836039e-05,7.261333e-06,1.0860219e-05,0.0002214554,2.8841816e-05,7.2596017e-06,1.0860674e-05,0.00022183968,2.8844346e-05,7.259775e-06,1.0861554e-05,0.00022102751,2.8853785e-05,7.259795e-06,1.0861244e-05,0.00022150441,2.8844952e-05,7.2598095e-06
1.4126214e-05,9.861047e-06,7.5782978e-06,4.1473384e-05,4.805609e-05,3.490142e-05,6.4678775e-06,4.07127e-05,7.880179e-05,3.99914e-05,6.4658607e-06,4.356063e-05,7.969579e-05,3.6936723e-05,6.4829023e-06,7.903789e-05,0.14259386,6.90533e-05,6.4791325e-06,0.1432428,0.3973677,0.00011776455,6.4827354e-06,8.534095e-05,0.00015311138,0.000117111274,6.4818146e-06,8.215914e-05,0.026711745,0.00015532569,6.4817646e-06,8.216188e-05,0.00013142647,0.14199948,6.481629e-06,8.246356e-05,0.00013106925,0.00036966658,6.4829637e-06,8.179319e-05,0.0001498862,0.00035513064,6.482321e-06,8.1928716e-05,0.00013544291,0.00060327625,6.482377e-06,8.201126e-05,0.00015105224,0.00049385615,6.4823894e-06,8.198678e-05,0.00014002703,0.14351247,6.4823894e-06
0.030007938,0.00060957577,2.149136e-05,1.5906997e-05,7.214391e-05,5.923099e-05,2.1746291e-05,0.22944991,0.44860458,0.000111190486,2.3519447e-05,4.5561817e-05,7.8363395e-05,0.0017614631,2.544958e-05,1.607533e-05,0.00012625477,9.259487e-05,2.1802856e-05,1.5962298e-05,6.908472e-05,0.110133894,2.4828625e-05,1.6088627e-05,0.0853367,7.948995e-05,2.1832027e-05,1.6255548e-05,6.875648e-05,0.09185329,2.1829654e-05,1.6354441e-05,6.48002e-05,0.00011242029,2.1828468e-05,1.7144852e-05,7.084061e-05,0.00011193877,2.1857673e-05,1.8653951e-05,6.50506e-05,8.043179e-05,2.1841983e-05,1.633996e-05,6.487348e-05,8.1037106e-05,2.1843378e-05,1.637562e-05,6.488616e-05,8.284231e-05,2.184367e-05,1.636605e-05,6.489755e-05,8.085385e-05,2.1843733e-05
5.2869814e-06,1.167798e-05,3.0318913e-06,6.8197787e-06,0.0008328591,2.1746815e-05,3.2128903e-06,5.123795e-06,8.237107e-05,2.1654885e-05,5.074432e-06,5.547027e-06,0.108543865,2.43589e-05,3.328951e-06,5.246548e-06,0.00016993574,2.2864897e-05,3.4045945e-06,5.2491355e-06,0.00016677956,2.228147e-05,3.3724666e-06,5.2783607e-06,0.44218457,2.25669e-05,3.379743e-06,5.295898e-06,0.00046321918,2.2778906e-05,3.4755965e-06,5.304268e-06,0.00054302736,2.3366889e-05,3.3778706e-06,5.2955547e-06,0.11090432,2.2640535e-05,3.3940003e-06,5.8830547e-06,0.21942456,2.2628685e-05,3.3896201e-06,5.2994546e-06,0.0006628326,2.2680493e-05,3.389743e-06,5.4703896e-06,0.0028227097,2.271099e-05,3.3897754e-06,5.3101803e-06,0.112767324,2.2662398e-05,3.3897884e-06
8.299758e-07,1.7977419e-06,6.2334124e-07,2.0139218e-05,1.6855657e-06,1.6501571e-06,5.611513e-07,2.9534804e-05,1.6100693e-06,1.8678269e-06,5.642299e-07,3.67548e-05,1.6113502e-06,1.6897085e-06,5.66193e-07,4.8422917e-05,1.715715e-06,1.8870041e-06,5.9667e-07,8.296934e-05,1.6838627e-06,1.7753614e-06,5.7401445e-07,0.00017262784,1.6237901e-06,1.7496296e-06,5.7404293e-07,0.00019245084,1.6236027e-06,1.7835223e-06,5.740462e-07,0.00047435347,1.6248156e-06,1.7815215e-06,5.740413e-07,0.00058911886,1.6245382e-06,1.7649488e-06,5.740517e-07,0.0036096598,1.6249704e-06,1.7647434e-06,5.740495e-07,0.9926059,1.6249318e-06,1.7649253e-06,5.740495e-07,0.0010416799,1.6249332e-06,1.7650261e-06,5.740495e-07,0.0010411709,1.6249332e-06,1.7649992e-06,5.740495e-07
3.8823244e-05,4.1146857e-05,1.787061e-05,0.00023886519,0.2659128,4.1112296e-05,1.7526967e-05,0.39295685,0.00017649925,3.743335e-05,2.117263e-05,0.00023125547,0.00017932727,4.7404883e-05,3.590984e-05,0.00028412865,0.0936558,3.744467e-05,1.7530476e-05,0.00028526844,0.0057466794,4.3536278e-05,1.805979e-05,0.00026389587,0.00034706722,4.9113794e-05,1.8756371e-05,0.00024364213,0.00022987986,3.905787e-05,1.8749502e-05,0.000251828,0.00044790772,4.8907434e-05,1.8733132e-05,0.0002532748,0.09513142,3.907363e-05,1.8865769e-05,0.0002902096,0.04803934,4.1268682e-05,1.8811546e-05,0.00027022974,0.0003296909,3.9585302e-05,1.8815457e-05,0.045641538,0.047062747,3.964549e-05,1.8815745e-05,0.0003039805,0.00032450305,3.9365183e-05,1.8815923e-05
1.0380931e-05,1.17197e-05,5.9504215e-05,1.0125739e-05,0.00090662594,3.162506e-05,8.658786e-05,1.021958e-05,0.33642024,3.001697e-05,0.00010420452,9.745176e-06,0.101866774,3.283691e-05,0.00014404181,9.7496e-06,7.492154e-05,0.0034879989,0.00014075065,9.764806e-06,8.789121e-05,3.7437323e-05,0.00031049422,9.935374e-06,8.9792054e-05,0.12497474,0.00050501944,9.7810425e-06,8.395858e-05,4.1931777e-05,0.0007922531,9.868139e-06,8.349713e-05,4.1722116e-05,0.4256559,9.776398e-06,8.31716e-05,4.250551e-05,0.00062767306,9.787134e-06,8.354667e-05,4.2796702e-05,0.00062475994,9.777302e-06,8.3582694e-05,4.2854863e-05,0.0006249863,9.7784305e-06,8.35395e-05,4.3132975e-05,0.00062501105,9.7780485e-06,8.354404e-05,4.291351e-05,0.00062502356
5.8880105e-06,2.0023748e-05,5.1457027e-06,1.8940882e-05,0.00014168186,2.2882936e-05,5.0734448e-06,0.21674815,0.00010883117,2.1800095e-05,5.370224e-06,4.404765e-05,0.098863915,2.7190023e-05,5.035446e-06,9.771075e-05,4.9365946e-05,2.6672515e-05,5.023024e-06,0.00011488062,0.10838117,2.2518247e-05,5.0322537e-06,0.000114064154,0.23651266,0.0037405153,5.032086e-06,0.00012363109,6.116239e-05,2.4772338e-05,5.032374e-06,0.00023387185,6.077723e-05,2.423352e-05,5.031635e-06,0.00022629838,0.00010220759,2.5123029e-05,5.0346107e-06,0.00023509977,6.0124177e-05,2.4879566e-05,5.0336844e-06,0.00021805667,7.176801e-05,2.4953966e-05,5.0337226e-06,0.0015763392,6.5088956e-05,2.5087065e-05,5.0337276e-06,0.33156392,7.388816e-05,2.4996934e-05,5.0337276e-06
